clip_id,actor,emotion_code,emotion_4class,p_happy,p_angry,p_sad,p_neutral
07_02_02_01_01,7,2,neutral,0.902,0.019063,0.041892,0.037045
07_02_02_01_02,7,2,neutral,0.696673,0.095455,0.01778,0.190093
07_02_02_02_01,7,2,neutral,0.929631,0.012974,0.008339,0.049056
07_02_02_02_02,7,2,neutral,0.842313,0.006801,0.028863,0.122024
07_03_01_01_01,7,3,happy,0.690394,0.120373,0.004001,0.185232
07_03_01_01_02,7,3,happy,0.895503,0.035042,0.004567,0.064888
07_03_01_02_01,7,3,happy,0.809762,0.096938,0.002843,0.090458
07_03_01_02_02,7,3,happy,0.809762,0.096938,0.002843,0.090458
07_03_02_01_01,7,3,happy,0.777809,0.209753,0.003774,0.008665
07_03_02_01_02,7,3,happy,0.348611,0.638511,0.003748,0.00913
07_03_02_02_01,7,3,happy,0.853913,0.134709,0.005905,0.005473
07_03_02_02_02,7,3,happy,0.892281,0.098384,0.004666,0.00467
07_04_01_01_01,7,4,sad,0.891323,0.033659,0.004639,0.07038
07_04_01_01_02,7,4,sad,0.652761,0.010166,0.025601,0.311471
07_04_01_02_01,7,4,sad,0.302832,0.03267,0.006408,0.658089
07_04_01_02_02,7,4,sad,0.658097,0.114225,0.004837,0.222841
07_04_02_01_01,7,4,sad,0.946481,0.002033,0.043112,0.008375
07_04_02_01_02,7,4,sad,0.92135,0.033822,0.028819,0.016009
07_04_02_02_01,7,4,sad,0.985533,0.000261,0.014015,0.000191
07_04_02_02_02,7,4,sad,0.971599,0.017129,0.002741,0.00853
07_05_01_01_01,7,5,angry,0.007592,0.990463,1.8e-05,0.001927
07_05_01_01_02,7,5,angry,0.002025,0.997713,6e-06,0.000256
07_05_01_02_01,7,5,angry,0.104708,0.83581,0.000342,0.05914
07_05_01_02_02,7,5,angry,0.031888,0.959674,2e-05,0.008418
07_05_02_01_01,7,5,angry,0.087969,0.911149,4.4e-05,0.000838
07_05_02_01_02,7,5,angry,0.007689,0.992278,1e-06,3.2e-05
07_05_02_02_01,7,5,angry,0.056431,0.943295,1.4e-05,0.000261
07_05_02_02_02,7,5,angry,0.013456,0.986469,4e-06,7e-05
07_06_01_01_01,7,6,neutral,0.949037,0.010854,0.029877,0.010232
07_06_01_01_02,7,6,neutral,0.929847,0.035917,0.014742,0.019494
07_06_01_02_01,7,6,neutral,0.874747,0.082278,0.004203,0.038772
07_06_01_02_02,7,6,neutral,0.94217,0.012012,0.006741,0.039076
07_06_02_01_01,7,6,neutral,0.396834,0.600233,0.001922,0.001011
07_06_02_01_02,7,6,neutral,0.950472,0.040526,0.00522,0.003781
07_06_02_02_01,7,6,neutral,0.493217,0.50517,0.000664,0.000949
07_06_02_02_02,7,6,neutral,0.397738,0.599085,0.001523,0.001653
07_07_01_01_01,7,7,neutral,0.480902,0.438509,0.001751,0.078838
07_07_01_01_02,7,7,neutral,0.86253,0.068384,0.002226,0.06686
07_07_01_02_01,7,7,neutral,0.873107,0.03287,0.002002,0.092021
07_07_01_02_02,7,7,neutral,0.50109,0.394379,0.003206,0.101325
07_07_02_01_01,7,7,neutral,0.378226,0.616383,0.000485,0.004905
07_07_02_01_02,7,7,neutral,0.650348,0.33666,0.000171,0.012821
07_07_02_02_01,7,7,neutral,0.460681,0.52293,0.000344,0.016045
07_07_02_02_02,7,7,neutral,0.444199,0.546588,0.000405,0.008808
07_08_01_01_01,7,8,neutral,0.184832,0.771525,0.000697,0.042947
07_08_01_01_02,7,8,neutral,0.396858,0.561513,0.000847,0.040782
07_08_01_02_01,7,8,neutral,0.484145,0.385024,0.000559,0.130272
07_08_01_02_02,7,8,neutral,0.796108,0.114426,0.002535,0.08693
07_08_02_01_01,7,8,neutral,0.474431,0.512365,0.002071,0.011133
07_08_02_01_02,7,8,neutral,0.58809,0.307593,0.0007,0.103617
07_08_02_02_01,7,8,neutral,0.520215,0.474262,0.001469,0.004053
07_08_02_02_02,7,8,neutral,0.160612,0.819135,0.000484,0.019769
08_01_01_01_01,8,1,neutral,0.139931,0.346793,0.001459,0.511817
08_01_01_01_02,8,1,neutral,0.316358,0.351588,0.001318,0.330736
08_01_01_02_01,8,1,neutral,0.608171,0.092939,0.001128,0.297762
08_01_01_02_02,8,1,neutral,0.295125,0.338902,0.001718,0.364256
08_02_01_01_01,8,2,neutral,0.367053,0.047353,0.010259,0.575334
08_02_01_01_02,8,2,neutral,0.457602,0.049263,0.007562,0.485573
08_02_01_02_01,8,2,neutral,0.671224,0.036128,0.008168,0.284481
08_02_01_02_02,8,2,neutral,0.651206,0.033465,0.015171,0.300158
08_02_02_01_01,8,2,neutral,0.700235,0.094527,0.008306,0.196932
08_02_02_01_02,8,2,neutral,0.574737,0.124347,0.01692,0.283997
08_02_02_02_01,8,2,neutral,0.821337,0.020719,0.015993,0.14195
08_02_02_02_02,8,2,neutral,0.62389,0.008966,0.023797,0.343346
08_03_01_01_01,8,3,happy,0.873974,0.071375,0.001122,0.05353
08_03_01_01_02,8,3,happy,0.748234,0.098746,0.000509,0.15251
08_03_01_02_01,8,3,happy,0.897011,0.053189,0.000506,0.049293
08_03_01_02_02,8,3,happy,0.888176,0.078971,0.000148,0.032706
08_03_02_01_01,8,3,happy,0.864785,0.12148,0.00036,0.013375
08_03_02_01_02,8,3,happy,0.934693,0.057726,0.000796,0.006785
08_03_02_02_01,8,3,happy,0.951921,0.045427,0.000615,0.002037
08_03_02_02_02,8,3,happy,0.968369,0.026117,0.001611,0.003903
08_04_01_01_01,8,4,sad,0.584174,0.023313,0.022228,0.370286
08_04_01_01_02,8,4,sad,0.582349,0.013728,0.001134,0.40279
08_04_01_02_01,8,4,sad,0.843838,0.013136,0.02539,0.117635
08_04_01_02_02,8,4,sad,0.76584,0.004333,0.034047,0.19578
08_04_02_01_01,8,4,sad,0.435888,0.004375,0.468843,0.090894
08_04_02_01_02,8,4,sad,0.867754,0.00583,0.109491,0.016925
08_04_02_02_01,8,4,sad,0.946879,0.005959,0.025209,0.021953
08_04_02_02_02,8,4,sad,0.766603,0.000352,0.228916,0.00413
08_05_01_01_01,8,5,angry,0.036259,0.960339,8.8e-05,0.003314
08_05_01_01_02,8,5,angry,0.063634,0.930914,0.000163,0.005289
08_05_01_02_01,8,5,angry,0.12953,0.86388,0.000147,0.006444
08_05_01_02_02,8,5,angry,0.182637,0.813137,9e-05,0.004135
08_05_02_01_01,8,5,angry,0.05964,0.938598,0.000227,0.001536
08_05_02_01_02,8,5,angry,0.056547,0.942979,6.7e-05,0.000407
08_05_02_02_01,8,5,angry,0.017703,0.981928,3.5e-05,0.000334
08_05_02_02_02,8,5,angry,0.004473,0.995212,9e-06,0.000306
08_06_01_01_01,8,6,neutral,0.69409,0.217425,0.005693,0.082792
08_06_01_01_02,8,6,neutral,0.603231,0.30941,0.011444,0.075915
08_06_01_02_01,8,6,neutral,0.803767,0.154338,0.013141,0.028755
08_06_01_02_02,8,6,neutral,0.638493,0.326382,0.004998,0.030126
08_06_02_01_01,8,6,neutral,0.17229,0.823019,0.002526,0.002165
08_06_02_01_02,8,6,neutral,0.762887,0.225127,0.004331,0.007654
08_06_02_02_01,8,6,neutral,0.7019,0.222624,0.07113,0.004346
08_06_02_02_02,8,6,neutral,0.834109,0.14906,0.015178,0.001653
08_07_01_01_01,8,7,neutral,0.506067,0.263354,0.013657,0.216922
08_07_01_01_02,8,7,neutral,0.690065,0.091689,0.01779,0.200456
08_07_01_02_01,8,7,neutral,0.848118,0.078883,0.004315,0.068684
08_07_01_02_02,8,7,neutral,0.604809,0.212221,0.004041,0.178928
08_07_02_01_01,8,7,neutral,0.490989,0.335931,0.017834,0.155246
08_07_02_01_02,8,7,neutral,0.793548,0.111478,0.007583,0.08739
08_07_02_02_01,8,7,neutral,0.446315,0.483866,0.001211,0.068609
08_07_02_02_02,8,7,neutral,0.242704,0.721752,0.000329,0.035215
08_08_01_01_01,8,8,neutral,0.731551,0.2056,0.014089,0.04876
08_08_01_01_02,8,8,neutral,0.225829,0.726513,0.000706,0.046952
08_08_01_02_01,8,8,neutral,0.576761,0.391007,0.001951,0.03028
08_08_01_02_02,8,8,neutral,0.375956,0.578694,0.000764,0.044586
08_08_02_01_01,8,8,neutral,0.892139,0.058924,0.034571,0.014366
08_08_02_01_02,8,8,neutral,0.378257,0.58308,0.005945,0.032718
08_08_02_02_01,8,8,neutral,0.076222,0.919412,0.000107,0.004259
08_08_02_02_02,8,8,neutral,0.224809,0.740629,0.002271,0.032291
09_01_01_01_01,9,1,neutral,0.599609,0.000548,0.140562,0.259281
09_01_01_01_02,9,1,neutral,0.257195,0.000122,0.025807,0.716876
09_01_01_02_01,9,1,neutral,0.438123,8.3e-05,0.027152,0.534642
09_01_01_02_02,9,1,neutral,0.637649,9.9e-05,0.063674,0.298578
09_02_01_01_01,9,2,neutral,0.6393,5.4e-05,0.218914,0.141732
09_02_01_01_02,9,2,neutral,0.68211,0.00013,0.134639,0.183121
09_02_01_02_01,9,2,neutral,0.797645,0.000167,0.125086,0.077102
09_02_01_02_02,9,2,neutral,0.809515,2.3e-05,0.076442,0.114021
09_02_02_01_01,9,2,neutral,0.498493,1.4e-05,0.242658,0.258836
09_02_02_01_02,9,2,neutral,0.565529,2e-06,0.361462,0.073007
09_02_02_02_01,9,2,neutral,0.898014,3.7e-05,0.048822,0.053127
09_02_02_02_02,9,2,neutral,0.655539,0.000177,0.095875,0.24841
09_03_01_01_01,9,3,happy,0.849843,3e-05,0.046287,0.103839
09_03_01_01_02,9,3,happy,0.867066,0.001555,0.005658,0.125721
09_03_01_02_01,9,3,happy,0.804641,0.000981,0.017914,0.176464
09_03_01_02_02,9,3,happy,0.964456,0.000148,0.005729,0.029667
09_03_02_01_01,9,3,happy,0.984621,0.011928,0.000757,0.002693
09_03_02_01_02,9,3,happy,0.998501,0.000662,0.000369,0.000468
09_03_02_02_01,9,3,happy,0.92928,0.067559,0.000378,0.002783
09_03_02_02_02,9,3,happy,0.993832,0.002055,0.001538,0.002575
09_04_01_01_01,9,4,sad,0.451722,2.4e-05,0.136486,0.411769
09_04_01_01_02,9,4,sad,0.498163,0.000109,0.029256,0.472472
09_04_01_02_01,9,4,sad,0.695651,0.000657,0.111925,0.191767
09_04_01_02_02,9,4,sad,0.802804,2e-05,0.123149,0.074027
09_04_02_01_01,9,4,sad,0.781394,1.3e-05,0.211417,0.007176
09_04_02_01_02,9,4,sad,0.967574,4.1e-05,0.020323,0.012063
09_04_02_02_01,9,4,sad,0.726647,1e-06,0.271779,0.001573
09_04_02_02_02,9,4,sad,0.992317,2e-06,0.006438,0.001243
09_05_01_01_01,9,5,angry,0.813232,0.002176,0.050108,0.134484
09_05_01_01_02,9,5,angry,0.624826,0.026793,0.068657,0.279725
09_05_01_02_01,9,5,angry,0.814087,0.007641,0.009297,0.168975
09_05_01_02_02,9,5,angry,0.889312,0.013746,0.004152,0.09279
09_05_02_01_01,9,5,angry,0.322756,0.676087,5.9e-05,0.001098
09_05_02_01_02,9,5,angry,0.641856,0.353973,0.000172,0.003998
09_05_02_02_01,9,5,angry,0.751304,0.24304,0.001266,0.00439
09_05_02_02_02,9,5,angry,0.442451,0.555736,0.000543,0.00127
09_06_01_01_01,9,6,neutral,0.78071,0.000118,0.117908,0.101264
09_06_01_01_02,9,6,neutral,0.872675,0.000436,0.026321,0.100568
09_06_01_02_01,9,6,neutral,0.840838,4.9e-05,0.088949,0.070164
09_06_01_02_02,9,6,neutral,0.945816,3.1e-05,0.015259,0.038895
09_06_02_01_01,9,6,neutral,0.992293,0.000103,0.006669,0.000935
09_06_02_01_02,9,6,neutral,0.987361,8.6e-05,0.0076,0.004953
09_06_02_02_01,9,6,neutral,0.997625,0.000106,0.001612,0.000656
09_06_02_02_02,9,6,neutral,0.996709,2.4e-05,0.002807,0.00046
09_07_01_01_01,9,7,neutral,0.718191,9.8e-05,0.151107,0.130604
09_07_01_01_02,9,7,neutral,0.643117,0.000131,0.108651,0.248101
09_07_01_02_01,9,7,neutral,0.892757,0.0001,0.030526,0.076616
09_07_01_02_02,9,7,neutral,0.844092,3.2e-05,0.078805,0.077072
09_07_02_01_01,9,7,neutral,0.663248,0.005035,0.046004,0.285713
09_07_02_01_02,9,7,neutral,0.708783,0.000204,0.10792,0.183094
09_07_02_02_01,9,7,neutral,0.925083,6.2e-05,0.028949,0.045906
09_07_02_02_02,9,7,neutral,0.980242,9.2e-05,0.003068,0.016599
09_08_01_01_01,9,8,neutral,0.573596,0.000339,0.042883,0.383183
09_08_01_01_02,9,8,neutral,0.512796,0.002915,0.02635,0.457939
09_08_01_02_01,9,8,neutral,0.436273,0.000543,0.011974,0.55121
09_08_01_02_02,9,8,neutral,0.289425,0.001999,0.022701,0.685875
09_08_02_01_01,9,8,neutral,0.865577,0.075282,0.001402,0.057739
09_08_02_01_02,9,8,neutral,0.729729,0.016299,0.003547,0.250425
09_08_02_02_01,9,8,neutral,0.800484,0.005545,0.0057,0.188271
09_08_02_02_02,9,8,neutral,0.433341,0.006484,0.003321,0.556854
10_01_01_01_01,10,1,neutral,0.194249,0.578672,0.004449,0.22263
10_01_01_01_02,10,1,neutral,0.65859,0.106467,0.071868,0.163074
10_01_01_02_01,10,1,neutral,0.443777,0.235631,0.064765,0.255827
10_01_01_02_02,10,1,neutral,0.386998,0.222909,0.012057,0.378036
10_02_01_01_01,10,2,neutral,0.529378,0.053969,0.032894,0.383759
10_02_01_01_02,10,2,neutral,0.598701,0.121154,0.007677,0.272468
10_02_01_02_01,10,2,neutral,0.605646,0.095435,0.087758,0.211162
10_02_01_02_02,10,2,neutral,0.744116,0.093087,0.030217,0.13258
10_02_02_01_01,10,2,neutral,0.616785,0.038029,0.079979,0.265206
10_02_02_01_02,10,2,neutral,0.281494,0.080518,0.049434,0.588554
10_02_02_02_01,10,2,neutral,0.641052,0.107521,0.023458,0.227969
10_02_02_02_02,10,2,neutral,0.600252,0.100526,0.013764,0.285457
10_03_01_01_01,10,3,happy,0.790223,0.164018,0.004367,0.041391
10_03_01_01_02,10,3,happy,0.64387,0.281254,0.007226,0.067649
10_03_01_02_01,10,3,happy,0.954585,0.021044,0.005275,0.019095
10_03_01_02_02,10,3,happy,0.751341,0.191768,0.002481,0.054409
10_03_02_01_01,10,3,happy,0.983785,0.012291,0.002587,0.001338
10_03_02_01_02,10,3,happy,0.793742,0.197086,0.002481,0.006691
10_03_02_02_01,10,3,happy,0.730352,0.264486,0.002455,0.002708
10_03_02_02_02,10,3,happy,0.975625,0.019443,0.004269,0.000663
10_04_01_01_01,10,4,sad,0.597513,0.017031,0.012368,0.373087
10_04_01_01_02,10,4,sad,0.71744,0.013229,0.115442,0.153889
10_04_01_02_01,10,4,sad,0.476277,0.0092,0.072368,0.442155
10_04_01_02_02,10,4,sad,0.708932,0.004488,0.068202,0.218378
10_04_02_01_01,10,4,sad,0.926439,0.019249,0.004225,0.050087
10_04_02_01_02,10,4,sad,0.810187,0.00185,0.181252,0.00671
10_04_02_02_01,10,4,sad,0.949167,0.001385,0.016953,0.032495
10_04_02_02_02,10,4,sad,0.948501,0.008837,0.01726,0.025402
10_05_01_01_01,10,5,angry,0.539185,0.142362,0.011557,0.306895
10_05_01_01_02,10,5,angry,0.57679,0.290515,0.018196,0.114499
10_05_01_02_01,10,5,angry,0.386659,0.351707,0.01321,0.248424
10_05_01_02_02,10,5,angry,0.534163,0.196371,0.009169,0.260297
10_05_02_01_01,10,5,angry,0.045107,0.952417,0.000463,0.002013
10_05_02_01_02,10,5,angry,0.005946,0.992639,8.6e-05,0.001329
10_05_02_02_01,10,5,angry,0.017162,0.982232,3e-06,0.000602
10_05_02_02_02,10,5,angry,0.01558,0.983872,1.4e-05,0.000534
10_06_01_01_01,10,6,neutral,0.862508,0.016246,0.09678,0.024467
10_06_01_01_02,10,6,neutral,0.91115,0.038881,0.024768,0.0252
10_06_01_02_01,10,6,neutral,0.852314,0.028391,0.085596,0.033699
10_06_01_02_02,10,6,neutral,0.682168,0.153626,0.077039,0.087167
10_06_02_01_01,10,6,neutral,0.820777,0.167805,0.006178,0.005239
10_06_02_01_02,10,6,neutral,0.427872,0.545797,0.010725,0.015607
10_06_02_02_01,10,6,neutral,0.918803,0.063255,0.0169,0.001042
10_06_02_02_02,10,6,neutral,0.947599,0.025668,0.023488,0.003245
10_07_01_01_01,10,7,neutral,0.762194,0.041578,0.020987,0.175241
10_07_01_01_02,10,7,neutral,0.782063,0.011791,0.075507,0.13064
10_07_01_02_01,10,7,neutral,0.942186,0.018796,0.013058,0.02596
10_07_01_02_02,10,7,neutral,0.936313,0.038488,0.012129,0.01307
10_07_02_01_01,10,7,neutral,0.891974,0.074391,0.020668,0.012968
10_07_02_01_02,10,7,neutral,0.765469,0.133574,0.071034,0.029922
10_07_02_02_01,10,7,neutral,0.797889,0.05328,0.134142,0.014689
10_07_02_02_02,10,7,neutral,0.69206,0.173498,0.120382,0.01406
10_08_01_01_01,10,8,neutral,0.103256,0.838014,0.000813,0.057916
10_08_01_01_02,10,8,neutral,0.529115,0.382771,0.003116,0.084998
10_08_01_02_01,10,8,neutral,0.048259,0.94195,0.000451,0.00934
10_08_01_02_02,10,8,neutral,0.493927,0.422648,0.003636,0.07979
10_08_02_01_01,10,8,neutral,0.36218,0.610113,0.001994,0.025713
10_08_02_01_02,10,8,neutral,0.431148,0.55313,0.001052,0.014671
10_08_02_02_01,10,8,neutral,0.098963,0.89904,0.000238,0.001759
10_08_02_02_02,10,8,neutral,0.388782,0.576756,0.010378,0.024085
11_01_01_01_01,11,1,neutral,0.523686,0.024149,0.006523,0.445643
11_01_01_01_02,11,1,neutral,0.469859,0.033626,0.006005,0.49051
11_01_01_02_01,11,1,neutral,0.479192,0.057239,0.00777,0.455799
11_01_01_02_02,11,1,neutral,0.710941,0.030572,0.00752,0.250967
11_02_01_01_01,11,2,neutral,0.51454,0.008504,0.025363,0.451593
11_02_01_01_02,11,2,neutral,0.657824,0.013656,0.012662,0.315858
11_02_01_02_01,11,2,neutral,0.783774,0.010636,0.004565,0.201025
11_02_01_02_02,11,2,neutral,0.847838,0.0076,0.015865,0.128698
11_02_02_01_01,11,2,neutral,0.723021,0.002779,0.048521,0.225679
11_02_02_01_02,11,2,neutral,0.859025,0.003402,0.052981,0.084592
11_02_02_02_01,11,2,neutral,0.893878,0.003228,0.01578,0.087114
11_02_02_02_02,11,2,neutral,0.648297,0.006622,0.037356,0.307725
11_03_01_01_01,11,3,happy,0.416021,0.246845,0.002877,0.334258
11_03_01_01_02,11,3,happy,0.604832,0.16807,0.000958,0.22614
11_03_01_02_01,11,3,happy,0.840784,0.069241,0.001455,0.08852
11_03_01_02_02,11,3,happy,0.807773,0.125397,0.000679,0.06615
11_03_02_01_01,11,3,happy,0.261795,0.734841,0.00138,0.001983
11_03_02_01_02,11,3,happy,0.218962,0.777913,0.000178,0.002946
11_03_02_02_01,11,3,happy,0.440062,0.54956,0.002297,0.008081
11_03_02_02_02,11,3,happy,0.086989,0.909695,0.000109,0.003207
11_04_01_01_01,11,4,sad,0.802786,0.080821,0.008999,0.107394
11_04_01_01_02,11,4,sad,0.827188,0.081076,0.00873,0.083006
11_04_01_02_01,11,4,sad,0.875266,0.05468,0.022244,0.047809
11_04_01_02_02,11,4,sad,0.913207,0.012231,0.025238,0.049324
11_04_02_01_01,11,4,sad,0.883169,0.099767,0.002543,0.014522
11_04_02_01_02,11,4,sad,0.957131,0.026009,0.015232,0.001627
11_04_02_02_01,11,4,sad,0.726353,0.264216,0.001695,0.007736
11_04_02_02_02,11,4,sad,0.947313,0.046168,0.003118,0.003401
11_05_01_01_01,11,5,angry,0.025133,0.972993,3.4e-05,0.00184
11_05_01_01_02,11,5,angry,0.026553,0.96842,6.4e-05,0.004963
11_05_01_02_01,11,5,angry,0.007102,0.991636,1.3e-05,0.00125
11_05_01_02_02,11,5,angry,0.00582,0.992824,8e-06,0.001348
11_05_02_01_01,11,5,angry,0.013301,0.986321,1.2e-05,0.000366
11_05_02_01_02,11,5,angry,0.010928,0.988959,2.4e-05,8.8e-05
11_05_02_02_01,11,5,angry,0.01732,0.982439,0.000147,9.4e-05
11_05_02_02_02,11,5,angry,0.00211,0.997841,5e-06,4.4e-05
11_06_01_01_01,11,6,neutral,0.748382,0.22173,0.002931,0.026957
11_06_01_01_02,11,6,neutral,0.64381,0.340804,0.002846,0.01254
11_06_01_02_01,11,6,neutral,0.776416,0.197109,0.000946,0.025529
11_06_01_02_02,11,6,neutral,0.876509,0.1096,0.002662,0.01123
11_06_02_01_01,11,6,neutral,0.728559,0.258921,0.006203,0.006317
11_06_02_01_02,11,6,neutral,0.706527,0.284112,0.001514,0.007848
11_06_02_02_01,11,6,neutral,0.746869,0.245893,0.00381,0.003429
11_06_02_02_02,11,6,neutral,0.668277,0.326951,0.00345,0.001322
11_07_01_01_01,11,7,neutral,0.434098,0.551931,0.000628,0.013344
11_07_01_01_02,11,7,neutral,0.2582,0.732733,0.000622,0.008444
11_07_01_02_01,11,7,neutral,0.768274,0.214594,0.001039,0.016092
11_07_01_02_02,11,7,neutral,0.154638,0.841914,6.5e-05,0.003382
11_07_02_01_01,11,7,neutral,0.30172,0.685176,0.002148,0.010955
11_07_02_01_02,11,7,neutral,0.662741,0.316554,0.005856,0.014849
11_07_02_02_01,11,7,neutral,0.374572,0.608866,0.000951,0.015612
11_07_02_02_02,11,7,neutral,0.316369,0.682049,0.000169,0.001413
11_08_01_01_01,11,8,neutral,0.469446,0.355497,0.001176,0.173881
11_08_01_01_02,11,8,neutral,0.14586,0.795676,0.000422,0.058042
11_08_01_02_01,11,8,neutral,0.205552,0.785788,0.000294,0.008366
11_08_01_02_02,11,8,neutral,0.741892,0.216692,0.006544,0.034871
11_08_02_01_01,11,8,neutral,0.262302,0.710518,0.001067,0.026113
11_08_02_01_02,11,8,neutral,0.241608,0.751587,0.000502,0.006303
11_08_02_02_01,11,8,neutral,0.117248,0.877221,5.9e-05,0.005473
11_08_02_02_02,11,8,neutral,0.064078,0.934554,0.000123,0.001245
12_01_01_01_01,12,1,neutral,0.30597,0.218607,0.007154,0.468268
12_01_01_01_02,12,1,neutral,0.439679,0.077893,0.003269,0.479159
12_01_01_02_01,12,1,neutral,0.719756,0.049825,0.002303,0.228116
12_01_01_02_02,12,1,neutral,0.759334,0.033077,0.00127,0.206319
12_02_01_01_01,12,2,neutral,0.522912,0.055727,0.006357,0.415004
12_02_01_01_02,12,2,neutral,0.608773,0.036294,0.022675,0.332258
12_02_01_02_01,12,2,neutral,0.676632,0.073424,0.002871,0.247072
12_02_01_02_02,12,2,neutral,0.845207,0.012601,0.004854,0.137338
12_02_02_01_01,12,2,neutral,0.707462,0.037593,0.022386,0.23256
12_02_02_01_02,12,2,neutral,0.773815,0.027956,0.008801,0.189428
12_02_02_02_01,12,2,neutral,0.658296,0.028297,0.018706,0.294701
12_02_02_02_02,12,2,neutral,0.703173,0.042926,0.005086,0.248815
12_03_01_01_01,12,3,happy,0.552985,0.317954,0.002376,0.126685
12_03_01_01_02,12,3,happy,0.574963,0.344758,0.000811,0.079468
12_03_01_02_01,12,3,happy,0.764154,0.167694,0.001737,0.066414
12_03_01_02_02,12,3,happy,0.798101,0.130206,0.000914,0.07078
12_03_02_01_01,12,3,happy,0.111734,0.887341,2.1e-05,0.000904
12_03_02_01_02,12,3,happy,0.132509,0.866581,8.6e-05,0.000825
12_03_02_02_01,12,3,happy,0.801869,0.188714,0.00064,0.008777
12_03_02_02_02,12,3,happy,0.544039,0.454613,0.000125,0.001223
12_04_01_01_01,12,4,sad,0.573015,0.254645,0.02348,0.14886
12_04_01_01_02,12,4,sad,0.686858,0.096209,0.016867,0.200066
12_04_01_02_01,12,4,sad,0.71692,0.067,0.021532,0.194548
12_04_01_02_02,12,4,sad,0.604821,0.151527,0.043221,0.200431
12_04_02_01_01,12,4,sad,0.904412,0.081529,0.011099,0.002959
12_04_02_01_02,12,4,sad,0.734256,0.242034,0.017404,0.006306
12_04_02_02_01,12,4,sad,0.583256,0.397824,0.003982,0.014938
12_04_02_02_02,12,4,sad,0.724164,0.264726,0.005867,0.005243
12_05_01_01_01,12,5,angry,0.074811,0.903956,0.000209,0.021023
12_05_01_01_02,12,5,angry,0.19454,0.783314,0.000663,0.021483
12_05_01_02_01,12,5,angry,0.53476,0.366406,0.001686,0.097148
12_05_01_02_02,12,5,angry,0.559501,0.370739,0.000761,0.068999
12_05_02_01_01,12,5,angry,0.0274,0.97222,2.5e-05,0.000355
12_05_02_01_02,12,5,angry,0.017498,0.982344,7.1e-05,8.7e-05
12_05_02_02_01,12,5,angry,0.04301,0.956473,0.000119,0.000398
12_05_02_02_02,12,5,angry,0.004104,0.99584,2e-06,5.3e-05
12_06_01_01_01,12,6,neutral,0.794394,0.190809,0.004056,0.01074
12_06_01_01_02,12,6,neutral,0.496266,0.472627,0.012297,0.01881
12_06_01_02_01,12,6,neutral,0.786159,0.178246,0.002347,0.033248
12_06_01_02_02,12,6,neutral,0.225718,0.744559,0.000848,0.028875
12_06_02_01_01,12,6,neutral,0.678308,0.312617,0.005836,0.003239
12_06_02_01_02,12,6,neutral,0.423253,0.571794,0.003171,0.001781
12_06_02_02_01,12,6,neutral,0.722,0.265656,0.006791,0.005553
12_06_02_02_02,12,6,neutral,0.681942,0.312839,0.003567,0.001652
12_07_01_01_01,12,7,neutral,0.688407,0.108118,0.0066,0.196875
12_07_01_01_02,12,7,neutral,0.775448,0.090934,0.002611,0.131008
12_07_01_02_01,12,7,neutral,0.803356,0.065313,0.00126,0.130071
12_07_01_02_02,12,7,neutral,0.76455,0.077673,0.00033,0.157446
12_07_02_01_01,12,7,neutral,0.596524,0.385408,0.002286,0.015782
12_07_02_01_02,12,7,neutral,0.489408,0.499519,0.002166,0.008907
12_07_02_02_01,12,7,neutral,0.300975,0.686704,0.000267,0.012054
12_07_02_02_02,12,7,neutral,0.335235,0.649675,0.002064,0.013027
12_08_01_01_01,12,8,neutral,0.507576,0.362247,0.000376,0.129801
12_08_01_01_02,12,8,neutral,0.392749,0.540324,0.000795,0.066131
12_08_01_02_01,12,8,neutral,0.711093,0.202318,0.000111,0.086478
12_08_01_02_02,12,8,neutral,0.243242,0.657721,0.000466,0.098571
12_08_02_01_01,12,8,neutral,0.436725,0.548899,0.000393,0.013983
12_08_02_01_02,12,8,neutral,0.21908,0.770181,0.000388,0.010351
12_08_02_02_01,12,8,neutral,0.145808,0.848135,0.000103,0.005953
12_08_02_02_02,12,8,neutral,0.089737,0.903179,8.4e-05,0.007001
13_01_01_01_01,13,1,neutral,0.362702,0.076237,0.001334,0.559727
13_01_01_01_02,13,1,neutral,0.321972,0.058176,0.001434,0.618418
13_01_01_02_01,13,1,neutral,0.591552,0.07145,0.000668,0.33633
13_01_01_02_02,13,1,neutral,0.469175,0.194984,0.000295,0.335547
13_02_01_01_01,13,2,neutral,0.375112,0.008407,0.003706,0.612776
13_02_01_01_02,13,2,neutral,0.480454,0.030756,0.000712,0.488077
13_02_01_02_01,13,2,neutral,0.586344,0.006515,0.011416,0.395725
13_02_01_02_02,13,2,neutral,0.694803,0.004052,0.004543,0.296602
13_02_02_01_01,13,2,neutral,0.703847,0.003547,0.003717,0.288888
13_02_02_01_02,13,2,neutral,0.574187,0.042635,0.001525,0.381653
13_02_02_02_01,13,2,neutral,0.597749,0.022321,0.001732,0.378198
13_02_02_02_02,13,2,neutral,0.51896,0.022149,0.00193,0.456961
13_03_01_01_01,13,3,happy,0.560691,0.20107,0.000431,0.237808
13_03_01_01_02,13,3,happy,0.770385,0.06706,0.000578,0.161977
13_03_01_02_01,13,3,happy,0.541126,0.133649,9.6e-05,0.325128
13_03_01_02_02,13,3,happy,0.417197,0.270159,0.000143,0.312502
