pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral,jsd_text_audio,jsd_text_video,jsd_audio_video,jsd_composite,gender_female,diff_happy,diff_angry,diff_sad,diff_neutral,jsd_max
04_1_2_2_Acalm_Vsad,4,female,1,2,2,04_02_02_01_02,04_04_02_01_02,neutral,sad,1,0.4527149209321228,0.11877484460233173,0.1087431539531684,0.31976708051237707,0.22075516699564715,0.29397769733201534,0.2998888721115145,0.18537826356082296,0.004626,0.024107,0.005878,0.965388,0.397749,0.534731,0.1037,0.345393,1,0.23195975393647564,0.1752028527296836,0.19114571815834608,0.1343888169515541,0.534731
04_1_2_2_Acalm_Vsurprised,4,female,1,2,2,04_02_02_01_02,04_08_02_01_02,neutral,neutral,0,0.4527149209321228,0.11877484460233173,0.1087431539531684,0.31976708051237707,0.21405125869705577,0.2717102931995957,0.29474328339245065,0.21949516471089794,0.004626,0.024107,0.005878,0.965388,0.397749,0.493063,0.092588,0.3278,1,0.23866366223506702,0.152935448597264,0.18600012943928224,0.10027191580147912,0.493063
04_1_2_2_Adisgust_Vangry,4,female,1,2,2,04_07_02_01_02,04_05_02_01_02,neutral,angry,1,0.23034704076107992,0.6324666050599206,0.03157583898030167,0.10561051519869773,0.2174710163495395,0.2731858702275634,0.2722079736521911,0.23713513977070602,0.004626,0.024107,0.005878,0.965388,0.64854,0.472204,0.150437,0.423727,1,0.012876024411540427,0.3592807348323572,0.24063213467188946,0.1315246245720083,0.64854
04_1_2_2_Adisgust_Vcalm,4,female,1,2,2,04_07_02_01_02,04_02_02_01_02,neutral,neutral,0,0.23034704076107992,0.6324666050599206,0.03157583898030167,0.10561051519869773,0.3021922328671037,0.26405611441881144,0.24049295367960852,0.19325869903447626,0.004626,0.024107,0.005878,0.965388,0.64854,0.52613,0.134748,0.436473,1,0.0718451921060238,0.36841049064110915,0.20891711469930685,0.08764818383577853,0.64854
04_1_2_2_Adisgust_Vdisgust,4,female,1,2,2,04_07_02_01_02,04_07_02_01_02,neutral,neutral,0,0.23034704076107992,0.6324666050599206,0.03157583898030167,0.10561051519869773,0.19684066866518238,0.32232560837575785,0.2914766948420188,0.18935702811704086,0.004626,0.024107,0.005878,0.965388,0.64854,0.528473,0.13358,0.436864,1,0.033506372095897546,0.31014099668416273,0.2599008558617172,0.08374651291834313,0.64854
04_1_2_2_Adisgust_Vfearful,4,female,1,2,2,04_07_02_01_02,04_06_02_01_02,neutral,neutral,0,0.23034704076107992,0.6324666050599206,0.03157583898030167,0.10561051519869773,0.21563688561998676,0.2687780605906225,0.2942607042075365,0.22132434958185435,0.004626,0.024107,0.005878,0.965388,0.64854,0.491006,0.157865,0.43247,1,0.014710155141093167,0.3636885444692981,0.2626848652272349,0.11571383438315662,0.64854
04_1_2_2_Adisgust_Vhappy,4,female,1,2,2,04_07_02_01_02,04_03_02_01_02,neutral,happy,1,0.23034704076107992,0.6324666050599206,0.03157583898030167,0.10561051519869773,0.2990720005395971,0.26958371159557365,0.23764044353881797,0.19370384432601137,0.004626,0.024107,0.005878,0.965388,0.64854,0.525294,0.131299,0.435044,1,0.06872495977851717,0.36288289346434693,0.2060646045585163,0.08809332912731364,0.64854
04_1_2_2_Adisgust_Vsad,4,female,1,2,2,04_07_02_01_02,04_04_02_01_02,neutral,sad,1,0.23034704076107992,0.6324666050599206,0.03157583898030167,0.10561051519869773,0.22075516699564715,0.29397769733201534,0.2998888721115145,0.18537826356082296,0.004626,0.024107,0.005878,0.965388,0.64854,0.534731,0.144241,0.442504,1,0.009591873765432773,0.33848890772790524,0.2683130331312128,0.07976774836212523,0.64854
04_1_2_2_Adisgust_Vsurprised,4,female,1,2,2,04_07_02_01_02,04_08_02_01_02,neutral,neutral,0,0.23034704076107992,0.6324666050599206,0.03157583898030167,0.10561051519869773,0.21405125869705577,0.2717102931995957,0.29474328339245065,0.21949516471089794,0.004626,0.024107,0.005878,0.965388,0.64854,0.493063,0.156628,0.432744,1,0.016295782064024156,0.36075631186032486,0.263167444412149,0.11388464951220022,0.64854
04_1_2_2_Afearful_Vangry,4,female,1,2,2,04_06_02_01_02,04_05_02_01_02,neutral,angry,1,0.24322290885729217,0.6673764235409649,0.035364137720018916,0.05403652988172402,0.2174710163495395,0.2731858702275634,0.2722079736521911,0.23713513977070602,0.004626,0.024107,0.005878,0.965388,0.743356,0.472204,0.181429,0.465663,1,0.02575189250775267,0.3941905533134015,0.2368438359321722,0.183098609888982,0.743356
04_1_2_2_Afearful_Vcalm,4,female,1,2,2,04_06_02_01_02,04_02_02_01_02,neutral,neutral,0,0.24322290885729217,0.6673764235409649,0.035364137720018916,0.05403652988172402,0.3021922328671037,0.26405611441881144,0.24049295367960852,0.19325869903447626,0.004626,0.024107,0.005878,0.965388,0.743356,0.52613,0.159145,0.47621,1,0.05896932400981156,0.4033203091221535,0.2051288159595896,0.13922216915275223,0.743356
04_1_2_2_Afearful_Vdisgust,4,female,1,2,2,04_06_02_01_02,04_07_02_01_02,neutral,neutral,0,0.24322290885729217,0.6673764235409649,0.035364137720018916,0.05403652988172402,0.19684066866518238,0.32232560837575785,0.2914766948420188,0.18935702811704086,0.004626,0.024107,0.005878,0.965388,0.743356,0.528473,0.157437,0.476422,1,0.04638224019210979,0.3450508151652071,0.25611255712199993,0.13532049823531683,0.743356
04_1_2_2_Afearful_Vfearful,4,female,1,2,2,04_06_02_01_02,04_06_02_01_02,neutral,neutral,0,0.24322290885729217,0.6673764235409649,0.035364137720018916,0.05403652988172402,0.21563688561998676,0.2687780605906225,0.2942607042075365,0.22132434958185435,0.004626,0.024107,0.005878,0.965388,0.743356,0.491006,0.186917,0.47376,1,0.027586023237305413,0.39859836295034246,0.25889656648751763,0.16728781970013032,0.743356
04_1_2_2_Afearful_Vhappy,4,female,1,2,2,04_06_02_01_02,04_03_02_01_02,neutral,happy,1,0.24322290885729217,0.6673764235409649,0.035364137720018916,0.05403652988172402,0.2990720005395971,0.26958371159557365,0.23764044353881797,0.19370384432601137,0.004626,0.024107,0.005878,0.965388,0.743356,0.525294,0.155687,0.474779,1,0.055849091682304924,0.3977927119453913,0.20227630581879905,0.13966731444428734,0.743356
04_1_2_2_Afearful_Vsad,4,female,1,2,2,04_06_02_01_02,04_04_02_01_02,neutral,sad,1,0.24322290885729217,0.6673764235409649,0.035364137720018916,0.05403652988172402,0.22075516699564715,0.29397769733201534,0.2998888721115145,0.18537826356082296,0.004626,0.024107,0.005878,0.965388,0.743356,0.534731,0.167719,0.481935,1,0.02246774186164502,0.3733987262089496,0.2645247343914956,0.13134173367909893,0.743356
04_1_2_2_Afearful_Vsurprised,4,female,1,2,2,04_06_02_01_02,04_08_02_01_02,neutral,neutral,0,0.24322290885729217,0.6673764235409649,0.035364137720018916,0.05403652988172402,0.21405125869705577,0.2717102931995957,0.29474328339245065,0.21949516471089794,0.004626,0.024107,0.005878,0.965388,0.743356,0.493063,0.185401,0.47394,1,0.0291716501602364,0.3956661303413692,0.25937914567243175,0.16545863482917392,0.743356
04_1_2_2_Ahappy_Vangry,4,female,1,2,2,04_03_02_01_02,04_05_02_01_02,happy,angry,1,0.28258127813508055,0.6151237484082661,0.02193898355574491,0.08035598990090843,0.2174710163495395,0.2731858702275634,0.2722079736521911,0.23713513977070602,0.004626,0.024107,0.005878,0.965388,0.694093,0.472204,0.171745,0.446014,1,0.06511026178554105,0.3419378781807027,0.2502689900964462,0.15677914986979757,0.694093
04_1_2_2_Ahappy_Vcalm,4,female,1,2,2,04_03_02_01_02,04_02_02_01_02,happy,neutral,1,0.28258127813508055,0.6151237484082661,0.02193898355574491,0.08035598990090843,0.3021922328671037,0.26405611441881144,0.24049295367960852,0.19325869903447626,0.004626,0.024107,0.005878,0.965388,0.694093,0.52613,0.146348,0.455523,1,0.019610954732023178,0.3510676339894547,0.2185539701238636,0.11290270913356783,0.694093
04_1_2_2_Ahappy_Vdisgust,4,female,1,2,2,04_03_02_01_02,04_07_02_01_02,happy,neutral,1,0.28258127813508055,0.6151237484082661,0.02193898355574491,0.08035598990090843,0.19684066866518238,0.32232560837575785,0.2914766948420188,0.18935702811704086,0.004626,0.024107,0.005878,0.965388,0.694093,0.528473,0.154819,0.459129,1,0.08574060946989817,0.29279814003250826,0.2695377112862739,0.10900103821613243,0.694093
04_1_2_2_Ahappy_Vfearful,4,female,1,2,2,04_03_02_01_02,04_06_02_01_02,happy,neutral,1,0.28258127813508055,0.6151237484082661,0.02193898355574491,0.08035598990090843,0.21563688561998676,0.2687780605906225,0.2942607042075365,0.22132434958185435,0.004626,0.024107,0.005878,0.965388,0.694093,0.491006,0.178858,0.454653,1,0.06694439251509379,0.34634568781764363,0.2723217206517916,0.1409683596809459,0.694093
04_1_2_2_Ahappy_Vhappy,4,female,1,2,2,04_03_02_01_02,04_03_02_01_02,happy,happy,0,0.28258127813508055,0.6151237484082661,0.02193898355574491,0.08035598990090843,0.2990720005395971,0.26958371159557365,0.23764044353881797,0.19370384432601137,0.004626,0.024107,0.005878,0.965388,0.694093,0.525294,0.143141,0.454176,1,0.016490722404516545,0.34554003681269246,0.21570145998307305,0.11334785442510294,0.694093
04_1_2_2_Ahappy_Vsad,4,female,1,2,2,04_03_02_01_02,04_04_02_01_02,happy,sad,1,0.28258127813508055,0.6151237484082661,0.02193898355574491,0.08035598990090843,0.22075516699564715,0.29397769733201534,0.2998888721115145,0.18537826356082296,0.004626,0.024107,0.005878,0.965388,0.694093,0.534731,0.163083,0.463969,1,0.0618261111394334,0.32114605107625077,0.2779498885557696,0.10502227365991453,0.694093
04_1_2_2_Ahappy_Vsurprised,4,female,1,2,2,04_03_02_01_02,04_08_02_01_02,happy,neutral,1,0.28258127813508055,0.6151237484082661,0.02193898355574491,0.08035598990090843,0.21405125869705577,0.2717102931995957,0.29474328339245065,0.21949516471089794,0.004626,0.024107,0.005878,0.965388,0.694093,0.493063,0.177694,0.45495,1,0.06853001943802478,0.3434134552086704,0.27280429983670573,0.1391391748099895,0.694093
04_1_2_2_Asad_Vangry,4,female,1,2,2,04_04_02_01_02,04_05_02_01_02,sad,angry,1,0.38429026578082603,0.4851603211326681,0.05732722538935736,0.07322218769714842,0.2174710163495395,0.2731858702275634,0.2722079736521911,0.23713513977070602,0.004626,0.024107,0.005878,0.965388,0.706776,0.472204,0.126342,0.435107,1,0.16681924943128654,0.2119744509051047,0.21488074826283377,0.1639129520735576,0.706776
04_1_2_2_Asad_Vcalm,4,female,1,2,2,04_04_02_01_02,04_02_02_01_02,sad,neutral,1,0.38429026578082603,0.4851603211326681,0.05732722538935736,0.07322218769714842,0.3021922328671037,0.26405611441881144,0.24049295367960852,0.19325869903447626,0.004626,0.024107,0.005878,0.965388,0.706776,0.52613,0.091342,0.441416,1,0.08209803291372231,0.22110420671385667,0.18316572829025116,0.12003651133732784,0.706776
04_1_2_2_Asad_Vdisgust,4,female,1,2,2,04_04_02_01_02,04_07_02_01_02,sad,neutral,1,0.38429026578082603,0.4851603211326681,0.05732722538935736,0.07322218769714842,0.19684066866518238,0.32232560837575785,0.2914766948420188,0.18935702811704086,0.004626,0.024107,0.005878,0.965388,0.706776,0.528473,0.115289,0.450179,1,0.18744959711564366,0.16283471275691025,0.23414946945266146,0.11613484041989244,0.706776
04_1_2_2_Asad_Vfearful,4,female,1,2,2,04_04_02_01_02,04_06_02_01_02,sad,neutral,1,0.38429026578082603,0.4851603211326681,0.05732722538935736,0.07322218769714842,0.21563688561998676,0.2687780605906225,0.2942607042075365,0.22132434958185435,0.004626,0.024107,0.005878,0.965388,0.706776,0.491006,0.131184,0.442989,1,0.16865338016083928,0.21638226054204562,0.23693347881817917,0.14810216188470593,0.706776
04_1_2_2_Asad_Vhappy,4,female,1,2,2,04_04_02_01_02,04_03_02_01_02,sad,happy,1,0.38429026578082603,0.4851603211326681,0.05732722538935736,0.07322218769714842,0.2990720005395971,0.26958371159557365,0.23764044353881797,0.19370384432601137,0.004626,0.024107,0.005878,0.965388,0.706776,0.525294,0.089403,0.440491,1,0.08521826524122894,0.21557660953709445,0.1803132181494606,0.12048165662886295,0.706776
04_1_2_2_Asad_Vsad,4,female,1,2,2,04_04_02_01_02,04_04_02_01_02,sad,sad,0,0.38429026578082603,0.4851603211326681,0.05732722538935736,0.07322218769714842,0.22075516699564715,0.29397769733201534,0.2998888721115145,0.18537826356082296,0.004626,0.024107,0.005878,0.965388,0.706776,0.534731,0.116485,0.452664,1,0.16353509878517888,0.19118262380065276,0.24256164672215713,0.11215607586367454,0.706776
04_1_2_2_Asad_Vsurprised,4,female,1,2,2,04_04_02_01_02,04_08_02_01_02,sad,neutral,1,0.38429026578082603,0.4851603211326681,0.05732722538935736,0.07322218769714842,0.21405125869705577,0.2717102931995957,0.29474328339245065,0.21949516471089794,0.004626,0.024107,0.005878,0.965388,0.706776,0.493063,0.1305,0.443446,1,0.17023900708377027,0.21345002793307238,0.2374160580030933,0.14627297701374953,0.706776
04_1_2_2_Asurprised_Vangry,4,female,1,2,2,04_08_02_01_02,04_05_02_01_02,neutral,angry,1,0.20978317379509967,0.6941319254314575,0.011294815056199127,0.08479008571724368,0.2174710163495395,0.2731858702275634,0.2722079736521911,0.23713513977070602,0.004626,0.024107,0.005878,0.965388,0.687275,0.472204,0.202963,0.454147,1,0.007687842554439828,0.4209460552038941,0.260913158595992,0.15234505405346233,0.687275
04_1_2_2_Asurprised_Vcalm,4,female,1,2,2,04_08_02_01_02,04_02_02_01_02,neutral,neutral,0,0.20978317379509967,0.6941319254314575,0.011294815056199127,0.08479008571724368,0.3021922328671037,0.26405611441881144,0.24049295367960852,0.19325869903447626,0.004626,0.024107,0.005878,0.965388,0.687275,0.52613,0.186536,0.466647,1,0.09240905907200406,0.4300758110126461,0.2291981386234094,0.10846861331723258,0.687275
04_1_2_2_Asurprised_Vdisgust,4,female,1,2,2,04_08_02_01_02,04_07_02_01_02,neutral,neutral,0,0.20978317379509967,0.6941319254314575,0.011294815056199127,0.08479008571724368,0.19684066866518238,0.32232560837575785,0.2914766948420188,0.18935702811704086,0.004626,0.024107,0.005878,0.965388,0.687275,0.528473,0.181712,0.46582,1,0.012942505129917292,0.37180631705569966,0.2801818797858197,0.10456694239979718,0.687275
04_1_2_2_Asurprised_Vfearful,4,female,1,2,2,04_08_02_01_02,04_06_02_01_02,neutral,neutral,0,0.20978317379509967,0.6941319254314575,0.011294815056199127,0.08479008571724368,0.21563688561998676,0.2687780605906225,0.2942607042075365,0.22132434958185435,0.004626,0.024107,0.005878,0.965388,0.687275,0.491006,0.210866,0.463049,1,0.005853711824887087,0.42535386484083504,0.2829658891513374,0.13653426386461065,0.687275
04_1_2_2_Asurprised_Vhappy,4,female,1,2,2,04_08_02_01_02,04_03_02_01_02,neutral,happy,1,0.20978317379509967,0.6941319254314575,0.011294815056199127,0.08479008571724368,0.2990720005395971,0.26958371159557365,0.23764044353881797,0.19370384432601137,0.004626,0.024107,0.005878,0.965388,0.687275,0.525294,0.182597,0.465055,1,0.08928882674449742,0.42454821383588387,0.22634562848261885,0.10891375860876769,0.687275
04_1_2_2_Asurprised_Vsad,4,female,1,2,2,04_08_02_01_02,04_04_02_01_02,neutral,sad,1,0.20978317379509967,0.6941319254314575,0.011294815056199127,0.08479008571724368,0.22075516699564715,0.29397769733201534,0.2998888721115145,0.18537826356082296,0.004626,0.024107,0.005878,0.965388,0.687275,0.534731,0.194676,0.472227,1,0.01097199320054748,0.4001542280994422,0.2885940570553154,0.10058817784357928,0.687275
04_1_2_2_Asurprised_Vsurprised,4,female,1,2,2,04_08_02_01_02,04_08_02_01_02,neutral,neutral,0,0.20978317379509967,0.6941319254314575,0.011294815056199127,0.08479008571724368,0.21405125869705577,0.2717102931995957,0.29474328339245065,0.21949516471089794,0.004626,0.024107,0.005878,0.965388,0.687275,0.493063,0.209371,0.463236,1,0.0042680849019560985,0.4224216322318618,0.28344846833625154,0.13470507899365425,0.687275
04_2_1_1_Aangry_Vangry,4,female,2,1,1,04_05_01_02_01,04_05_01_02_01,angry,angry,0,0.12319863378106452,0.8158342732780965,0.005060519956463146,0.055906572984375694,0.2164419456604364,0.2668904372782045,0.2720077516122607,0.2446598654490984,0.008141,0.007626,0.011831,0.972402,0.782667,0.473585,0.280986,0.512412,1,0.09324331187937188,0.548943835999892,0.26694723165579753,0.18875329246472272,0.782667
04_2_1_1_Aangry_Vcalm,4,female,2,1,1,04_05_01_02_01,04_02_01_02_01,angry,neutral,1,0.12319863378106452,0.8158342732780965,0.005060519956463146,0.055906572984375694,0.2593054521903651,0.2675723596268076,0.2662354018757909,0.2068867863070364,0.008141,0.007626,0.011831,0.972402,0.782667,0.518214,0.273487,0.524789,1,0.13610681840930058,0.548261913651289,0.26117488191932775,0.1509802133226607,0.782667
04_2_1_1_Aangry_Vdisgust,4,female,2,1,1,04_05_01_02_01,04_07_01_02_01,angry,neutral,1,0.12319863378106452,0.8158342732780965,0.005060519956463146,0.055906572984375694,0.21820092335844588,0.3205239254354618,0.2719795413849412,0.18929560982115112,0.008141,0.007626,0.011831,0.972402,0.782667,0.540598,0.238141,0.520468,1,0.09500228957738135,0.4953103478426347,0.266919021428478,0.13338903683677544,0.782667
04_2_1_1_Aangry_Vfearful,4,female,2,1,1,04_05_01_02_01,04_06_01_02_01,angry,neutral,1,0.12319863378106452,0.8158342732780965,0.005060519956463146,0.055906572984375694,0.2078490170193357,0.2587829561791092,0.32655579503321724,0.20681223176833774,0.008141,0.007626,0.011831,0.972402,0.782667,0.518057,0.297473,0.532732,1,0.08465038323827118,0.5570513170989874,0.3214952750767541,0.15090565878396206,0.782667
04_2_1_1_Aangry_Vhappy,4,female,2,1,1,04_05_01_02_01,04_03_01_02_01,angry,happy,1,0.12319863378106452,0.8158342732780965,0.005060519956463146,0.055906572984375694,0.34631831138651625,0.25776576081996805,0.21559617364964787,0.18031975414386786,0.008141,0.007626,0.011831,0.972402,0.782667,0.552922,0.267575,0.534388,1,0.22311967760545173,0.5580685124581285,0.21053565369318472,0.12441318115949217,0.782667
04_2_1_1_Aangry_Vneutral,4,female,2,1,1,04_05_01_02_01,04_01_01_02_01,angry,neutral,1,0.12319863378106452,0.8158342732780965,0.005060519956463146,0.055906572984375694,0.21707286690040709,0.24932909283555085,0.29685713799523145,0.23674090226881053,0.008141,0.007626,0.011831,0.972402,0.782667,0.482445,0.299721,0.521611,1,0.09387423311934256,0.5665051804425457,0.2917966180387683,0.18083432928443482,0.782667
04_2_1_1_Aangry_Vsad,4,female,2,1,1,04_05_01_02_01,04_04_01_02_01,angry,sad,1,0.12319863378106452,0.8158342732780965,0.005060519956463146,0.055906572984375694,0.20686572024223884,0.27104507749655476,0.2889265100678709,0.23316269219333538,0.008141,0.007626,0.011831,0.972402,0.782667,0.486721,0.281501,0.516963,1,0.08366708646117432,0.5447891957815418,0.28386599011140773,0.17725611920895967,0.782667
04_2_1_1_Aangry_Vsurprised,4,female,2,1,1,04_05_01_02_01,04_08_01_02_01,angry,neutral,1,0.12319863378106452,0.8158342732780965,0.005060519956463146,0.055906572984375694,0.21626763543531574,0.2666811643512822,0.28193658569113267,0.23511461452226945,0.008141,0.007626,0.011831,0.972402,0.782667,0.484449,0.282567,0.516561,1,0.09306900165425122,0.5491531089268143,0.2768760657346695,0.17920804153789377,0.782667
04_2_1_1_Acalm_Vangry,4,female,2,1,1,04_02_01_02_01,04_05_01_02_01,neutral,angry,1,0.3351821057291723,0.4007147933881719,0.06758942444916353,0.1965136764334923,0.2164419456604364,0.2668904372782045,0.2720077516122607,0.2446598654490984,0.008141,0.007626,0.011831,0.972402,0.538893,0.473585,0.068478,0.360318,1,0.11874016006873589,0.1338243561099674,0.20441832716309716,0.048146189015606106,0.538893
04_2_1_1_Acalm_Vcalm,4,female,2,1,1,04_02_01_02_01,04_02_01_02_01,neutral,neutral,0,0.3351821057291723,0.4007147933881719,0.06758942444916353,0.1965136764334923,0.2593054521903651,0.2675723596268076,0.2662354018757909,0.2068867863070364,0.008141,0.007626,0.011831,0.972402,0.538893,0.518214,0.058824,0.371977,1,0.07587665353880718,0.1331424337613643,0.19864597742662737,0.010373109873544117,0.538893
04_2_1_1_Acalm_Vdisgust,4,female,2,1,1,04_02_01_02_01,04_07_01_02_01,neutral,neutral,0,0.3351821057291723,0.4007147933881719,0.06758942444916353,0.1965136764334923,0.21820092335844588,0.3205239254354618,0.2719795413849412,0.18929560982115112,0.008141,0.007626,0.011831,0.972402,0.538893,0.540598,0.059795,0.379762,1,0.11698118237072641,0.08019086795271008,0.20439011693577763,0.007218066612341173,0.540598
04_2_1_1_Acalm_Vfearful,4,female,2,1,1,04_02_01_02_01,04_06_01_02_01,neutral,neutral,0,0.3351821057291723,0.4007147933881719,0.06758942444916353,0.1965136764334923,0.2078490170193357,0.2587829561791092,0.32655579503321724,0.20681223176833774,0.008141,0.007626,0.011831,0.972402,0.538893,0.518057,0.088859,0.381936,1,0.1273330887098366,0.14193183720906272,0.2589663705840537,0.010298555334845444,0.538893
04_2_1_1_Acalm_Vhappy,4,female,2,1,1,04_02_01_02_01,04_03_01_02_01,neutral,happy,1,0.3351821057291723,0.4007147933881719,0.06758942444916353,0.1965136764334923,0.34631831138651625,0.25776576081996805,0.21559617364964787,0.18031975414386786,0.008141,0.007626,0.011831,0.972402,0.538893,0.552922,0.040933,0.377582,1,0.011136205657343967,0.14294903256820385,0.14800674920048434,0.016193922289624435,0.552922
04_2_1_1_Acalm_Vneutral,4,female,2,1,1,04_02_01_02_01,04_01_01_02_01,neutral,neutral,0,0.3351821057291723,0.4007147933881719,0.06758942444916353,0.1965136764334923,0.21707286690040709,0.24932909283555085,0.29685713799523145,0.23674090226881053,0.008141,0.007626,0.011831,0.972402,0.538893,0.482445,0.079512,0.36695,1,0.1181092388287652,0.15138570055262104,0.2292677135460679,0.04022722583531824,0.538893
04_2_1_1_Acalm_Vsad,4,female,2,1,1,04_02_01_02_01,04_04_01_02_01,neutral,sad,1,0.3351821057291723,0.4007147933881719,0.06758942444916353,0.1965136764334923,0.20686572024223884,0.27104507749655476,0.2889265100678709,0.23316269219333538,0.008141,0.007626,0.011831,0.972402,0.538893,0.486721,0.074645,0.366753,1,0.12831638548693344,0.12966971589161713,0.22133708561870735,0.036649015759843084,0.538893
04_2_1_1_Acalm_Vsurprised,4,female,2,1,1,04_02_01_02_01,04_08_01_02_01,neutral,neutral,0,0.3351821057291723,0.4007147933881719,0.06758942444916353,0.1965136764334923,0.21626763543531574,0.2666811643512822,0.28193658569113267,0.23511461452226945,0.008141,0.007626,0.011831,0.972402,0.538893,0.484449,0.071291,0.364878,1,0.11891447029385654,0.1340336290368897,0.21434716124196912,0.038600938088777154,0.538893
04_2_1_1_Adisgust_Vangry,4,female,2,1,1,04_07_01_02_01,04_05_01_02_01,neutral,angry,1,0.15854981758211775,0.7093104122919067,0.012522583607445419,0.11961718651852998,0.2164419456604364,0.2668904372782045,0.2720077516122607,0.2446598654490984,0.008141,0.007626,0.011831,0.972402,0.661712,0.473585,0.19928,0.444859,1,0.057892128078318644,0.4424199750137022,0.2594851680048153,0.12504267893056842,0.661712
04_2_1_1_Adisgust_Vcalm,4,female,2,1,1,04_07_01_02_01,04_02_01_02_01,neutral,neutral,0,0.15854981758211775,0.7093104122919067,0.012522583607445419,0.11961718651852998,0.2593054521903651,0.2675723596268076,0.2662354018757909,0.2068867863070364,0.008141,0.007626,0.011831,0.972402,0.661712,0.518214,0.194615,0.45818,1,0.10075563460824735,0.44173805266509913,0.2537128182683455,0.08726959978850643,0.661712
04_2_1_1_Adisgust_Vdisgust,4,female,2,1,1,04_07_01_02_01,04_07_01_02_01,neutral,neutral,0,0.15854981758211775,0.7093104122919067,0.012522583607445419,0.11961718651852998,0.21820092335844588,0.3205239254354618,0.2719795413849412,0.18929560982115112,0.008141,0.007626,0.011831,0.972402,0.661712,0.540598,0.168619,0.456976,1,0.05965110577632812,0.3887864868564449,0.2594569577774958,0.06967842330262114,0.661712
04_2_1_1_Adisgust_Vfearful,4,female,2,1,1,04_07_01_02_01,04_06_01_02_01,neutral,neutral,0,0.15854981758211775,0.7093104122919067,0.012522583607445419,0.11961718651852998,0.2078490170193357,0.2587829561791092,0.32655579503321724,0.20681223176833774,0.008141,0.007626,0.011831,0.972402,0.661712,0.518057,0.220399,0.466722,1,0.049299199437217944,0.45052745611279754,0.31403321142577184,0.08719504524980776,0.661712
04_2_1_1_Adisgust_Vhappy,4,female,2,1,1,04_07_01_02_01,04_03_01_02_01,neutral,happy,1,0.15854981758211775,0.7093104122919067,0.012522583607445419,0.11961718651852998,0.34631831138651625,0.25776576081996805,0.21559617364964787,0.18031975414386786,0.008141,0.007626,0.011831,0.972402,0.661712,0.552922,0.188405,0.46768,1,0.1877684938043985,0.4515446514719387,0.20307359004220243,0.06070256762533788,0.661712
04_2_1_1_Adisgust_Vneutral,4,female,2,1,1,04_07_01_02_01,04_01_01_02_01,neutral,neutral,0,0.15854981758211775,0.7093104122919067,0.012522583607445419,0.11961718651852998,0.21707286690040709,0.24932909283555085,0.29685713799523145,0.23674090226881053,0.008141,0.007626,0.011831,0.972402,0.661712,0.482445,0.217301,0.453819,1,0.05852304931828933,0.4599813194563559,0.28433455438778604,0.11712371575028055,0.661712
04_2_1_1_Adisgust_Vsad,4,female,2,1,1,04_07_01_02_01,04_04_01_02_01,neutral,sad,1,0.15854981758211775,0.7093104122919067,0.012522583607445419,0.11961718651852998,0.20686572024223884,0.27104507749655476,0.2889265100678709,0.23316269219333538,0.008141,0.007626,0.011831,0.972402,0.661712,0.486721,0.202106,0.45018,1,0.04831590266012109,0.43826533479535196,0.2764039264604255,0.1135455056748054,0.661712
04_2_1_1_Adisgust_Vsurprised,4,female,2,1,1,04_07_01_02_01,04_08_01_02_01,neutral,neutral,0,0.15854981758211775,0.7093104122919067,0.012522583607445419,0.11961718651852998,0.21626763543531574,0.2666811643512822,0.28193658569113267,0.23511461452226945,0.008141,0.007626,0.011831,0.972402,0.661712,0.484449,0.202014,0.449392,1,0.05771781785319799,0.4426292479406245,0.26941400208368727,0.11549742800373947,0.661712
04_2_1_1_Afearful_Vangry,4,female,2,1,1,04_06_01_02_01,04_05_01_02_01,neutral,angry,1,0.20028693695084077,0.6568715480210817,0.03516799494972264,0.10767352007835496,0.2164419456604364,0.2668904372782045,0.2720077516122607,0.2446598654490984,0.008141,0.007626,0.011831,0.972402,0.673282,0.473585,0.155985,0.434284,1,0.01615500870959563,0.3899811107428772,0.23683975666253806,0.13698634537074345,0.673282
04_2_1_1_Afearful_Vcalm,4,female,2,1,1,04_06_01_02_01,04_02_01_02_01,neutral,neutral,0,0.20028693695084077,0.6568715480210817,0.03516799494972264,0.10767352007835496,0.2593054521903651,0.2675723596268076,0.2662354018757909,0.2068867863070364,0.008141,0.007626,0.011831,0.972402,0.673282,0.518214,0.147612,0.446369,1,0.05901851523952434,0.38929918839427413,0.23106740692606828,0.09921326622868146,0.673282
04_2_1_1_Afearful_Vdisgust,4,female,2,1,1,04_06_01_02_01,04_07_01_02_01,neutral,neutral,0,0.20028693695084077,0.6568715480210817,0.03516799494972264,0.10767352007835496,0.21820092335844588,0.3205239254354618,0.2719795413849412,0.18929560982115112,0.008141,0.007626,0.011831,0.972402,0.673282,0.540598,0.125824,0.446568,1,0.01791398640760511,0.3363476225856199,0.23681154643521854,0.08162208974279617,0.673282
