pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral,jsd_text_audio,jsd_text_video,jsd_audio_video,jsd_composite,gender_female,diff_happy,diff_angry,diff_sad,diff_neutral,jsd_max
22_2_2_2_Ahappy_Vfearful,22,female,2,2,2,22_03_02_02_02,22_06_02_02_02,1,0.3305355485544244,0.570484957094536,0.027785957770018604,0.07119353658102116,0.23163974992881592,0.2505842568519016,0.2750015295090862,0.24277446371019623,0.008141,0.007626,0.011831,0.972402,0.738155,0.47563,0.172644,0.462143,1,0.09889579862560849,0.31990070024263434,0.24721557173906758,0.17158092712917505,0.738155
03_1_2_2_Asad_Vangry,3,male,1,2,2,03_04_02_01_02,03_05_02_01_02,1,0.687433934567351,0.14355085472932538,0.07099118247049138,0.09802402823283222,0.21925511916342302,0.2813694698071047,0.24392788355251036,0.25544752747696187,0.004626,0.024107,0.005878,0.965388,0.67927,0.451095,0.170389,0.433585,0,0.46817881540392803,0.13781861507777932,0.17293670108201897,0.15742349924412963,0.67927
17_2_1_1_Afearful_Vcalm,17,male,2,1,1,17_06_01_02_01,17_02_01_02_01,0,0.5430060044187394,0.1632504424067916,0.1788684266389559,0.11487512653551307,0.21503751368499688,0.24901817032397655,0.2834920675231464,0.25245224846788017,0.008141,0.007626,0.011831,0.972402,0.650378,0.464705,0.087049,0.400711,0,0.32796849073374246,0.08576772791718495,0.10462364088419046,0.1375771219323671,0.650378
01_2_2_1_Ahappy_Vhappy,1,male,2,2,1,01_03_02_02_01,01_03_02_02_01,0,0.6441450075500106,0.2264329390420244,0.03164389126040445,0.09777816214756051,0.4097696296340319,0.2440552195637319,0.18013515421963425,0.16603999658260185,0.008141,0.007626,0.011831,0.972402,0.689837,0.573194,0.067106,0.443379,0,0.23437537791597868,0.0176222805217075,0.1484912629592298,0.06826183443504134,0.689837
16_2_1_1_Ahappy_Vsad,16,female,2,1,1,16_03_01_02_01,16_04_01_02_01,1,0.1799587378766871,0.7459632284608952,0.005723097130613207,0.06835493653180451,0.3278352199775953,0.21815493706728137,0.21505053365738894,0.23895930929773432,0.008141,0.007626,0.011831,0.972402,0.755165,0.480869,0.253337,0.496457,1,0.1478764821009082,0.5278082913936138,0.20932743652677574,0.17060437276592982,0.755165
20_1_1_2_Asad_Vangry,20,female,1,1,2,20_04_01_01_02,20_05_01_01_02,1,0.44915408936911977,0.09239757081814548,0.14284944882038786,0.315598890992347,0.2233831113827598,0.23501462377239088,0.24055167152001755,0.3010505933248318,0.004626,0.024107,0.005878,0.965388,0.404772,0.404795,0.060252,0.28994,1,0.22577097798635998,0.1426170529542454,0.09770222269962969,0.014548297667515198,0.404795
08_2_1_1_Aangry_Vhappy,8,female,2,1,1,08_05_01_02_01,08_03_01_02_01,1,0.28541821557822056,0.6096981935311119,0.018943510992283093,0.08594007989838441,0.4040180245518437,0.23108590999876694,0.1952509665804354,0.16964509886895404,0.008141,0.007626,0.011831,0.972402,0.713673,0.567923,0.14214,0.474578,1,0.11859980897362316,0.37861228353234494,0.1763074555881523,0.08370501897056963,0.713673
15_1_2_2_Ahappy_Vangry,15,male,1,2,2,15_03_02_01_02,15_05_02_01_02,1,0.6568365049731176,0.21506021171534248,0.028891229991042752,0.09921205332049708,0.2102650322634165,0.28152460372910393,0.25124887178490407,0.25696149222257547,0.004626,0.024107,0.005878,0.965388,0.674376,0.449395,0.189387,0.437719,0,0.4465714727097011,0.06646439201376145,0.2223576417938613,0.15774943890207838,0.674376
20_1_1_1_Asad_Vsad,20,female,1,1,1,20_04_01_01_01,20_04_01_01_01,0,0.3662652769308248,0.09162140040662531,0.17889975495061838,0.3632135677119315,0.22358119571898138,0.23184896557271867,0.252802220153503,0.29176761855479694,0.004626,0.024107,0.005878,0.965388,0.358365,0.414509,0.042645,0.271839,1,0.1426840812118434,0.14022756516609336,0.07390246520288463,0.07144594915713454,0.414509
14_2_2_2_Asad_Vhappy,14,female,2,2,2,14_04_02_02_02,14_03_02_02_02,1,0.418451161086561,0.42700057011526094,0.06409693747797857,0.09045133132019953,0.3483341948006426,0.2598524904077261,0.19947736148700634,0.19233595330462502,0.008141,0.007626,0.011831,0.972402,0.696395,0.537647,0.056995,0.430346,1,0.0701169662859184,0.1671480797075348,0.13538042400902778,0.1018846219844255,0.696395
16_1_2_1_Asad_Vsad,16,female,1,2,1,16_04_02_01_01,16_04_02_01_01,0,0.668077306843452,0.10638734449418752,0.11500187655074609,0.11053347211161434,0.33703465145062006,0.23018871170694494,0.2434029085877115,0.18937372825472346,0.004626,0.024107,0.005878,0.965388,0.661129,0.533038,0.081414,0.425194,1,0.33104265539283195,0.12380136721275742,0.1284010320369654,0.07884025614310912,0.661129
01_1_1_1_Asad_Vsad,1,male,1,1,1,01_04_01_01_01,01_04_01_01_01,0,0.4057840851451268,0.13375527647686947,0.1563424007100401,0.30411823766796364,0.20773206568006433,0.28646752161056926,0.24619309387843544,0.2596073188309311,0.004626,0.024107,0.005878,0.965388,0.410631,0.446261,0.052523,0.303138,0,0.19805201946506248,0.1527122451336998,0.08985069316839533,0.044510918837032565,0.446261
06_2_1_2_Ahappy_Vhappy,6,female,2,1,2,06_03_01_02_02,06_03_01_02_02,0,0.5157889155119091,0.24185535643712522,0.04001976765014857,0.2023359604008171,0.3833617575601773,0.274363421113526,0.1826979561486687,0.1595768651776281,0.008141,0.007626,0.011831,0.972402,0.535719,0.581884,0.045328,0.387643,1,0.13242715795173177,0.0325080646764008,0.14267818849852015,0.04275909522318902,0.581884
20_2_2_2_Asad_Vsad,20,female,2,2,2,20_04_02_02_02,20_04_02_02_02,0,0.7400609162708065,0.070615216759595,0.14409184074458978,0.04523202622500885,0.2680010374957949,0.23710418943894077,0.2856975139590062,0.20919725910625794,0.008141,0.007626,0.011831,0.972402,0.785894,0.515196,0.175696,0.492262,1,0.4720598787750116,0.16648897267934576,0.14160567321441644,0.1639652328812491,0.785894
15_2_2_1_Ahappy_Vhappy,15,male,2,2,1,15_03_02_02_01,15_03_02_02_01,0,0.6313627119949548,0.23486804257362726,0.03165970637083206,0.10210953906058585,0.3385822520701196,0.25621311063040797,0.20629322700390218,0.1989114102955703,0.008141,0.007626,0.011831,0.972402,0.682338,0.529134,0.095808,0.43576,0,0.29278045992483515,0.021345068056780714,0.1746335206330701,0.09680187123498445,0.682338
23_2_1_1_Asad_Vdisgust,23,male,2,1,1,23_04_01_02_01,23_07_01_02_01,1,0.5703917601760164,0.16010430862532435,0.039711693861302085,0.2297922373373571,0.2267370970234621,0.2823794841511501,0.2675343453348622,0.22334907349052546,0.008141,0.007626,0.011831,0.972402,0.503638,0.498366,0.135912,0.379305,0,0.34365466315255433,0.12227517552582576,0.22782265147356012,0.006443163846831634,0.503638
12_2_1_2_Aangry_Vsad,12,female,2,1,2,12_05_01_02_02,12_04_01_02_02,1,0.42507923794031616,0.36055942806137425,0.030332164959443405,0.18402916903886618,0.19431987518725802,0.3034345470793181,0.30822028495324066,0.19402529278018316,0.008141,0.007626,0.011831,0.972402,0.560452,0.534362,0.12926,0.408025,1,0.23075936275305814,0.05712488098205615,0.27788811999379726,0.009996123741316976,0.560452
08_2_2_1_Adisgust_Vangry,8,female,2,2,1,08_07_02_02_01,08_05_02_02_01,1,0.38465679301611744,0.39728928831377686,0.03618049218024658,0.18187342648985916,0.22108157801533693,0.27139431371063477,0.2708079983188677,0.23671610995516063,0.008141,0.007626,0.011831,0.972402,0.562084,0.482677,0.100522,0.381761,1,0.1635752150007805,0.12589497460314208,0.23462750613862113,0.05484268346530147,0.562084
17_2_2_2_Ahappy_Vhappy,17,male,2,2,2,17_03_02_02_02,17_03_02_02_02,0,0.49453555882352934,0.3327541580464368,0.06366500650091357,0.10904527662912014,0.28376096971224546,0.2450049908505149,0.2675283290409781,0.2037057103962616,0.008141,0.007626,0.011831,0.972402,0.664962,0.522138,0.084837,0.423979,0,0.21077458911128388,0.08774916719592193,0.20386332254006456,0.09466043376714145,0.664962
18_1_2_1_Asurprised_Vhappy,18,female,1,2,1,18_08_02_01_01,18_03_02_01_01,1,0.43235404691649487,0.4294044236352473,0.05065518455676212,0.08758634489149576,0.393587922334002,0.25202733900181196,0.19427271567492124,0.1601120229892647,0.004626,0.024107,0.005878,0.965388,0.682355,0.571578,0.057685,0.437206,1,0.038766124582492845,0.17737708463343532,0.14361753111815911,0.07252567809776893,0.682355
20_1_1_1_Ahappy_Vangry,20,female,1,1,1,20_03_01_01_01,20_05_01_01_01,1,0.4077166034671565,0.412654820355928,0.03259111723311435,0.14703745894380119,0.22205036159090472,0.22984739036842136,0.24539787836571367,0.3027043696749603,0.004626,0.024107,0.005878,0.965388,0.5892,0.403388,0.125428,0.372672,1,0.18566624187625178,0.18280742998750663,0.21280676113259933,0.1556669107311591,0.5892
09_2_1_2_Asad_Vsad,9,male,2,1,2,09_04_01_02_02,09_04_01_02_02,0,0.534123096899643,0.0076950163263688675,0.2523305900099829,0.20585129676400532,0.1967803230631919,0.2787253098352424,0.30401418581630785,0.22048018128525793,0.008141,0.007626,0.011831,0.972402,0.533256,0.501667,0.177916,0.40428,0,0.33734277383645106,0.27103029350887353,0.05168359580632492,0.014628884521252605,0.533256
15_1_1_1_Ahappy_Vangry,15,male,1,1,1,15_03_01_01_01,15_05_01_01_01,1,0.6123586315362459,0.17615880975060508,0.03648945698409546,0.17499310172905358,0.22005436536224643,0.27072211785046735,0.23625327568412893,0.2729702411031573,0.004626,0.024107,0.005878,0.965388,0.562315,0.432422,0.143415,0.379384,0,0.3923042661739995,0.09456330809986227,0.19976381870003346,0.09797713937410374,0.562315
02_2_1_2_Asurprised_Vsad,2,female,2,1,2,02_08_01_02_02,02_04_01_02_02,1,0.22382183626571822,0.6112594946085276,0.00949484897055937,0.15542382015519476,0.2142557465469202,0.2612918817427254,0.23812478031694206,0.2863275913934124,0.008141,0.007626,0.011831,0.972402,0.608132,0.428563,0.161116,0.399271,1,0.009566089718798021,0.3499676128658022,0.2286299313463827,0.13090377123821764,0.608132
18_2_1_1_Asurprised_Vhappy,18,female,2,1,1,18_08_01_02_01,18_03_01_02_01,1,0.3788172284643856,0.37692697130148123,0.033610489461149334,0.21064531077298387,0.4341391335795716,0.22607544345728697,0.17530055122572358,0.1644848717374178,0.008141,0.007626,0.011831,0.972402,0.525953,0.575661,0.055147,0.385587,1,0.05532190511518603,0.15085152784419426,0.14169006176457424,0.046160439035566075,0.575661
10_2_1_1_Aangry_Vsurprised,10,female,2,1,1,10_05_01_02_01,10_08_01_02_01,1,0.32682941989955316,0.3146750418242132,0.08467418413967892,0.27382135413655473,0.22924595692935903,0.26092263662765103,0.2576828014443351,0.2521486049986549,0.008141,0.007626,0.011831,0.972402,0.447088,0.465226,0.041379,0.317898,1,0.09758346297019413,0.05375240519656216,0.17300861730465616,0.02167274913789985,0.465226
11_2_1_2_Asad_Vhappy,11,male,2,1,2,11_04_01_02_02,11_03_01_02_02,1,0.5789327956325574,0.10313005422573786,0.13779150194840661,0.18014564819329815,0.2883179992724635,0.2313174089830756,0.22465892373955368,0.2557056680049072,0.008141,0.007626,0.011831,0.972402,0.55878,0.461655,0.066326,0.362254,0,0.2906147963600939,0.12818735475733772,0.08686742179114706,0.07556001981160904,0.55878
18_2_1_2_Ahappy_Vangry,18,female,2,1,2,18_03_01_02_02,18_05_01_02_02,1,0.46974124633079073,0.26625399915109094,0.030467933589090394,0.233536820929028,0.22694921653286085,0.2773631658781503,0.24631430309394012,0.2493733144950488,0.008141,0.007626,0.011831,0.972402,0.499516,0.468502,0.10061,0.356209,1,0.24279202979792988,0.01110916672705936,0.21584636950484973,0.015836493566020793,0.499516
13_1_1_2_Aangry_Vhappy,13,male,1,1,2,13_05_01_01_02,13_03_01_01_02,1,0.13963577019945445,0.7674085899780584,0.00535846258977669,0.08759717723271036,0.3261816113604644,0.25183961185874804,0.20711093677521505,0.21486784000557246,0.004626,0.024107,0.005878,0.965388,0.684183,0.500068,0.234388,0.47288,0,0.18654584116100997,0.5155689781193104,0.20175247418543837,0.1272706627728621,0.684183
22_2_1_1_Asad_Vangry,22,female,2,1,1,22_04_01_02_01,22_05_01_02_01,1,0.357017904512533,0.1609440609841212,0.12393854754212334,0.3580994869612224,0.22449754067324287,0.2525218896483681,0.235506839118333,0.28747373056005593,0.008141,0.007626,0.011831,0.972402,0.361508,0.427348,0.033856,0.274238,1,0.13252036383929014,0.09157782866424688,0.11156829157620966,0.07062575640116647,0.427348
24_2_2_1_Aangry_Vsurprised,24,female,2,2,1,24_05_02_02_01,24_08_02_02_01,1,0.15227747615928736,0.7448163696748953,0.013349393339442907,0.08955676082637434,0.22070801386241334,0.2655791972757961,0.3048197011927972,0.20889308766899334,0.008141,0.007626,0.011831,0.972402,0.711927,0.515541,0.226751,0.48474,1,0.06843053770312599,0.4792371723990992,0.2914703078533543,0.119336326842619,0.711927
03_1_1_2_Afearful_Vneutral,3,male,1,1,2,03_06_01_01_02,03_01_01_01_02,0,0.5367230442880682,0.18038304407612604,0.07403787592251858,0.20885603571328717,0.22158559916956985,0.23648014491974417,0.23598482622287714,0.3059494296878089,0.004626,0.024107,0.005878,0.965388,0.515607,0.399744,0.090152,0.335168,0,0.3151374451184983,0.05609710084361813,0.16194695030035855,0.09709339397452174,0.515607
18_2_1_2_Aneutral_Vangry,18,female,2,1,2,18_01_01_02_02,18_05_01_02_02,1,0.3853878993586751,0.18290595576312899,0.08265980661097362,0.3490463382672222,0.22694921653286085,0.2773631658781503,0.24631430309394012,0.2493733144950488,0.008141,0.007626,0.011831,0.972402,0.372276,0.468502,0.058726,0.299835,1,0.15843868282581428,0.09445721011502131,0.16365449648296648,0.09967302377217341,0.468502
20_2_1_2_Ahappy_Vdisgust,20,female,2,1,2,20_03_01_02_02,20_07_01_02_02,1,0.4802207864638376,0.2467586311218952,0.026463416336465363,0.2465571660778019,0.25435943260405014,0.2627275885335519,0.275029206311978,0.20788377255041993,0.008141,0.007626,0.011831,0.972402,0.485593,0.516903,0.112903,0.371799,1,0.22586135385978745,0.015968957411656687,0.24856578997551265,0.03867339352738197,0.516903
10_1_2_2_Asad_Vcalm,10,female,1,2,2,10_04_02_01_02,10_02_02_01_02,1,0.5604895582671305,0.049204192563302024,0.3079261280446516,0.0823801211249159,0.22970154533200615,0.24664745293867593,0.2743260028103326,0.2493249989189852,0.004626,0.024107,0.005878,0.965388,0.717937,0.459592,0.135842,0.43779,1,0.3307880129351244,0.1974432603753739,0.03360012523431899,0.1669448777940693,0.717937
13_1_1_2_Asad_Vangry,13,male,1,1,2,13_04_01_01_02,13_05_01_01_02,1,0.39802439316074034,0.18444967532670714,0.10261096343854705,0.3149149680740054,0.230376546423307,0.26005865844804193,0.233008100614755,0.2765566945138962,0.004626,0.024107,0.005878,0.965388,0.396217,0.429098,0.04065,0.288655,0,0.16764784673743335,0.0756089831213348,0.13039713717620793,0.03835827356010918,0.429098
08_2_2_1_Aangry_Vhappy,8,female,2,2,1,08_05_02_02_01,08_03_02_02_01,1,0.15944945100178387,0.7947602509517971,0.013213914678451068,0.03257638336796779,0.41426990079726267,0.22865183677931566,0.20121088955264393,0.1558673728707776,0.008141,0.007626,0.011831,0.972402,0.829233,0.586891,0.264889,0.560338,1,0.2548204497954788,0.5661084141724815,0.18799697487419287,0.12329098950280981,0.829233
10_1_2_2_Ahappy_Vhappy,10,female,1,2,2,10_03_02_01_02,10_03_02_01_02,0,0.5493476939500506,0.3146573432301894,0.05467971811552317,0.08131524470423694,0.2828652498257322,0.25601248788135933,0.25773277539098116,0.20338948690192726,0.004626,0.024107,0.005878,0.965388,0.697891,0.513641,0.1047,0.438744,1,0.2664824441243184,0.05864485534883007,0.203053057275458,0.12207424219769032,0.697891
13_1_1_2_Aangry_Vangry,13,male,1,1,2,13_05_01_01_02,13_05_01_01_02,0,0.13963577019945445,0.7674085899780584,0.00535846258977669,0.08759717723271036,0.230376546423307,0.26005865844804193,0.233008100614755,0.2765566945138962,0.004626,0.024107,0.005878,0.965388,0.684183,0.429098,0.240395,0.451225,0,0.09074077622385254,0.5073499315300165,0.2276496380249783,0.18895951728118582,0.684183
17_1_1_1_Ahappy_Vsad,17,male,1,1,1,17_03_01_01_01,17_04_01_01_01,1,0.5254489044841112,0.12002044800995779,0.08197336549333074,0.27255728201260015,0.21382097197639544,0.2677182114794136,0.2883593205228494,0.23010149602134156,0.004626,0.024107,0.005878,0.965388,0.447637,0.480653,0.114955,0.347748,0,0.31162793250771575,0.14769776346945582,0.20638595502951868,0.0424557859912586,0.480653
24_2_2_1_Asurprised_Vhappy,24,female,2,2,1,24_08_02_02_01,24_03_02_02_01,1,0.5461505668747277,0.2671201959060937,0.13135649510414613,0.05537274211503248,0.3845500209193486,0.23631423931347745,0.21444686006437383,0.16468887970280036,0.008141,0.007626,0.011831,0.972402,0.759269,0.574173,0.038607,0.45735,1,0.16160054595537915,0.030805956592616257,0.0830903649602277,0.10931613758776787,0.759269
22_1_2_2_Adisgust_Vdisgust,22,female,1,2,2,22_07_02_01_02,22_07_02_01_02,0,0.3526521150474942,0.5507857532233452,0.015782328375796455,0.08077980335336409,0.23425972149494262,0.25736157109842306,0.27387282947888,0.23450587792775426,0.004626,0.024107,0.005878,0.965388,0.695671,0.476013,0.176845,0.44951,1,0.1183923935525516,0.29342418212492216,0.2580905011030835,0.1537260745743902,0.695671
01_2_2_1_Ahappy_Vfearful,1,male,2,2,1,01_03_02_02_01,01_06_02_02_01,1,0.6441450075500106,0.2264329390420244,0.03164389126040445,0.09777816214756051,0.20775750111770244,0.2933610636160907,0.23624778867228224,0.26263364659392446,0.008141,0.007626,0.011831,0.972402,0.689837,0.454052,0.179702,0.441197,0,0.43638750643230817,0.0669281245740663,0.2046038974118778,0.16485548444636394,0.689837
09_1_2_1_Asad_Vhappy,9,male,1,2,1,09_04_02_01_01,09_03_02_01_01,1,0.568750914271968,0.0069719043439983855,0.33715533900074685,0.08712184238328674,0.35233524939022076,0.25376201998839193,0.21929111875366944,0.17461161186771787,0.004626,0.024107,0.005878,0.965388,0.730457,0.551321,0.145531,0.475769,0,0.21641566488174724,0.24679011564439354,0.1178642202470774,0.08748976948443113,0.730457
20_2_1_1_Afearful_Vangry,20,female,2,1,1,20_06_01_02_01,20_05_01_02_01,1,0.3701435782608154,0.13165870061097387,0.06053623079851042,0.4376614903297003,0.2468984504830581,0.2398222929258004,0.23270376286497646,0.28057549372616514,0.008141,0.007626,0.011831,0.972402,0.297042,0.434578,0.071866,0.267828,1,0.12324512777775729,0.10816359231482653,0.17216753206646604,0.15708599660353517,0.434578
02_2_2_1_Asurprised_Vangry,2,female,2,2,1,02_08_02_02_01,02_05_02_02_01,1,0.1524882559257471,0.775652328820322,0.006776527358338525,0.06508288789559233,0.21479547533510226,0.2896562802109885,0.23878560511083866,0.2567626393430706,0.008141,0.007626,0.011831,0.972402,0.761574,0.460434,0.231281,0.48443,1,0.06230721940935516,0.4859960486093335,0.23200907775250013,0.19167975144747826,0.761574
11_1_1_1_Ahappy_Vdisgust,11,male,1,1,1,11_03_01_01_01,11_07_01_01_01,1,0.3491000090190099,0.283317559738986,0.04773970195822699,0.31984272928377705,0.248707599811855,0.2458660112720446,0.2569767198640478,0.24844966905205246,0.004626,0.024107,0.005878,0.965388,0.387707,0.460656,0.067249,0.305204,0,0.10039240920715489,0.037451548466941376,0.2092370179058208,0.07139306023172459,0.460656
20_2_2_2_Aangry_Vcalm,20,female,2,2,2,20_05_02_02_02,20_02_02_02_02,1,0.4338987346542877,0.46995009810037913,0.06526423753653388,0.03088692970879938,0.23488325292771073,0.23181270773166995,0.23009984909010037,0.303204190250519,0.008141,0.007626,0.011831,0.972402,0.819185,0.411212,0.179358,0.469918,1,0.19901548172657696,0.23813739036870918,0.1648356115535665,0.2723172605417196,0.819185
16_2_2_2_Asad_Vsad,16,female,2,2,2,16_04_02_02_02,16_04_02_02_02,0,0.6020754915042487,0.1556598271737892,0.13148746152735968,0.11077721979460244,0.31258961460737816,0.2254771343610555,0.2488956325447442,0.2130376184868223,0.008141,0.007626,0.011831,0.972402,0.659253,0.510953,0.063395,0.4112,1,0.2894858768968705,0.06981730718726628,0.11740817101738452,0.10226039869221985,0.659253
19_2_1_2_Aangry_Vdisgust,19,male,2,1,2,19_05_01_02_02,19_07_01_02_02,1,0.2082297407889212,0.6750067279094785,0.02151361907987948,0.09524991222172087,0.3416401148073485,0.2932721304677504,0.21440286908490103,0.15068488564000004,0.008141,0.007626,0.011831,0.972402,0.697544,0.593589,0.138124,0.476419,0,0.1334103740184273,0.38173459744172805,0.19288925000502155,0.055434973418279174,0.697544
18_1_2_1_Asad_Vangry,18,female,1,2,1,18_04_02_01_01,18_05_02_01_01,1,0.6171283730435315,0.24947750845727504,0.07960192947888432,0.053792189020309224,0.247510305354759,0.31045880901782175,0.25496003420042485,0.18707085142699437,0.004626,0.024107,0.005878,0.965388,0.754135,0.531897,0.124286,0.470106,1,0.3696180676887725,0.06098130056054671,0.1753581047215405,0.13327866240668515,0.754135
19_1_1_1_Afearful_Vsad,19,male,1,1,1,19_06_01_01_01,19_04_01_01_01,1,0.5953455061869326,0.1140548624058463,0.12926028831466455,0.16133934309255665,0.21054738751888813,0.30592428120153464,0.2551327664455795,0.22839556483399767,0.004626,0.024107,0.005878,0.965388,0.583049,0.481022,0.121193,0.395088,0,0.3847981186680445,0.19186941879568836,0.12587247813091493,0.06705622174144102,0.583049
16_1_2_1_Ahappy_Vhappy,16,female,1,2,1,16_03_02_01_01,16_03_02_01_01,0,0.23972722553889658,0.6987047064123159,0.007974830694872787,0.053593237353914795,0.4047808154966212,0.21974283480624482,0.1884333174120525,0.1870430322850814,0.004626,0.024107,0.005878,0.965388,0.748932,0.537316,0.212512,0.499587,1,0.16505358995772462,0.47896187160607107,0.1804584867171797,0.1334497949311666,0.748932
16_2_1_1_Afearful_Vdisgust,16,female,2,1,1,16_06_01_02_01,16_07_01_02_01,0,0.5087307309990102,0.3278282380052678,0.03360225287606273,0.1298387781196593,0.2927257225868357,0.25271389359413815,0.24613141754575357,0.20842896627327265,0.008141,0.007626,0.011831,0.972402,0.636519,0.516545,0.097198,0.416754,1,0.21600500841217452,0.07511434441112963,0.21252916466969085,0.07859018815361335,0.636519
04_2_2_1_Asad_Vhappy,4,female,2,2,1,04_04_02_02_01,04_03_02_02_01,1,0.27956948498076917,0.6329899414052407,0.026380833082214773,0.061059740531775375,0.34198511506519985,0.2621380387485441,0.21460955197898932,0.18126729420726667,0.008141,0.007626,0.011831,0.972402,0.759063,0.551675,0.142326,0.484355,1,0.062415630084430684,0.3708519026566966,0.18822871889677453,0.1202075536754913,0.759063
04_1_2_2_Aangry_Vsad,4,female,1,2,2,04_05_02_01_02,04_04_02_01_02,1,0.12208878062823485,0.839525215761038,0.005203933020800586,0.03318207058992657,0.22075516699564715,0.29397769733201534,0.2998888721115145,0.18537826356082296,0.004626,0.024107,0.005878,0.965388,0.795758,0.534731,0.284816,0.538435,1,0.0986663863674123,0.5455475184290226,0.2946849390907139,0.1521961929708964,0.795758
05_2_1_1_Asad_Vangry,5,male,2,1,1,05_04_01_02_01,05_05_01_02_01,1,0.49339603904532925,0.06981093552669408,0.05674067278819465,0.3800523526397821,0.21639215995610847,0.25557745840842966,0.2571274330555707,0.2709029485798913,0.008141,0.007626,0.011831,0.972402,0.34985,0.444698,0.137278,0.310609,0,0.27700387908922075,0.18576652288173556,0.20038676026737604,0.10914940405989082,0.444698
06_2_1_2_Ahappy_Vsad,6,female,2,1,2,06_03_01_02_02,06_04_01_02_02,1,0.5157889155119091,0.24185535643712522,0.04001976765014857,0.2023359604008171,0.1906382172457836,0.3296137293391358,0.280667924539066,0.19908012887601448,0.008141,0.007626,0.011831,0.972402,0.535719,0.528305,0.134236,0.39942,1,0.3251506982661255,0.08775837290201058,0.24064815688891744,0.0032558315248026326,0.535719
03_1_2_2_Asad_Vsad,3,male,1,2,2,03_04_02_01_02,03_04_02_01_02,0,0.687433934567351,0.14355085472932538,0.07099118247049138,0.09802402823283222,0.24392855898326193,0.29082435191496436,0.2874212208409926,0.17782586826078117,0.004626,0.024107,0.005878,0.965388,0.67927,0.544801,0.156693,0.460255,0,0.4435053755840891,0.14727349718563898,0.2164300383705012,0.07980184002794895,0.67927
07_2_2_2_Ahappy_Vfearful,7,male,2,2,2,07_03_02_02_02,07_06_02_02_02,1,0.6029237756830358,0.24959250644240874,0.07372922108591054,0.07375449678864493,0.2030792653320052,0.2937708680822863,0.3060536018051525,0.197096264780556,0.008141,0.007626,0.011831,0.972402,0.726852,0.530384,0.152192,0.46981,0,0.3998445103510306,0.04417836163987757,0.23232438071924197,0.12334176799191107,0.726852
12_2_2_1_Ahappy_Vfearful,12,female,2,2,1,12_03_02_02_01,12_06_02_02_01,1,0.5609746447917159,0.3145020717265318,0.03234251976252656,0.0921807637192257,0.22369019650305882,0.2705098108476197,0.27008888666450964,0.23571110598481193,0.008141,0.007626,0.011831,0.972402,0.698472,0.483833,0.1557,0.446001,1,0.33728444828865706,0.04399226087891206,0.23774636690198309,0.14353034226558622,0.698472
23_1_1_2_Ahappy_Vsad,23,male,1,1,2,23_03_01_01_02,23_04_01_01_02,1,0.3797632887960125,0.42408318547783175,0.013323101676004846,0.1828304240501509,0.22948433416921152,0.2429526600305849,0.2315150072806701,0.2960479985195335,0.004626,0.024107,0.005878,0.965388,0.542561,0.409524,0.126317,0.359467,0,0.150278954626801,0.18113052544724684,0.21819190560466525,0.1132175744693826,0.542561
19_1_2_1_Ahappy_Vangry,19,male,1,2,1,19_03_02_01_01,19_05_02_01_01,1,0.5712014694992577,0.25088503276851637,0.03430984750362484,0.14360365022860103,0.25817835169969705,0.2825896108097636,0.2291783864088814,0.230053651081658,0.004626,0.024107,0.005878,0.965388,0.601259,0.480149,0.109872,0.397093,0,0.3130231177995606,0.03170457804124721,0.19486853890525657,0.08645000085305699,0.601259
18_2_2_2_Acalm_Vsad,18,female,2,2,2,18_02_02_02_02,18_04_02_02_02,1,0.4424746745262646,0.20698241661757685,0.04981451778938533,0.30072839106677324,0.2739634454442178,0.2986760771392969,0.2669406877980133,0.16041978961847217,0.008141,0.007626,0.011831,0.972402,0.423057,0.57903,0.095064,0.365717,1,0.1685112290820468,0.09169366052172004,0.21712617000862794,0.14030860144830107,0.57903
18_1_1_2_Ahappy_Vangry,18,female,1,1,2,18_03_01_01_02,18_05_01_01_02,1,0.4945905166022361,0.28359098601697086,0.035226147146707826,0.18659235023408524,0.22772038203989955,0.29186647849773867,0.24470596694294275,0.23570717251941908,0.004626,0.024107,0.005878,0.965388,0.539849,0.473069,0.102084,0.371667,1,0.26687013456233655,0.00827549248076781,0.20947981979623492,0.04911482228533384,0.539849
09_1_2_2_Asad_Vsad,9,male,1,2,2,09_04_02_01_02,09_04_02_01_02,0,0.7121555192784563,0.012688629348057482,0.15187849865633504,0.1232773527171511,0.2099490976944095,0.3214994420992819,0.31322126842565157,0.15533019178065705,0.004626,0.024107,0.005878,0.965388,0.667244,0.574365,0.254343,0.49865,0,0.5022064215840468,0.3088108127512244,0.16134276976931652,0.03205283906350595,0.667244
02_2_2_2_Ahappy_Vsad,2,female,2,2,2,02_03_02_02_02,02_04_02_02_02,1,0.516143450954462,0.3400733626289948,0.025713140369664732,0.11807004604687862,0.20296677327961588,0.30072247203277386,0.27553408500404275,0.22077666968356746,0.008141,0.007626,0.011831,0.972402,0.656663,0.501538,0.150403,0.436201,1,0.31317667767484614,0.03935089059622093,0.249820944634378,0.10270662363668884,0.656663
